id,key,value,type
62958653,source,massgis_import_v0.1_20071009085127,regular
62958654,source,massgis_import_v0.1_20071009085127,regular
62958654,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958693,source,massgis_import_v0.1_20071009085127,regular
62958693,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958699,source,massgis_import_v0.1_20071009085127,regular
62958699,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958707,source,massgis_import_v0.1_20071009085127,regular
62958707,railway,level_crossing,regular
62958707,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958807,source,massgis_import_v0.1_20071009085127,regular
62958807,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958890,source,massgis_import_v0.1_20071009085127,regular
62958890,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62958953,source,massgis_import_v0.1_20071009085127,regular
62958962,source,massgis_import_v0.1_20071009085127,regular
62958962,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959036,source,massgis_import_v0.1_20071009085127,regular
62959036,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959099,source,massgis_import_v0.1_20071009085127,regular
62959099,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959211,source,massgis_import_v0.1_20071009085127,regular
62959211,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959538,source,massgis_import_v0.1_20071009085127,regular
62959538,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959612,source,massgis_import_v0.1_20071009085127,regular
62959612,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959626,source,massgis_import_v0.1_20071009085127,regular
62959758,source,massgis_import_v0.1_20071009085127,regular
62959758,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959835,source,massgis_import_v0.1_20071009085127,regular
62959835,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959906,source,massgis_import_v0.1_20071009085127,regular
62959928,source,massgis_import_v0.1_20071009085127,regular
62959928,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62959936,source,massgis_import_v0.1_20071009085127,regular
62959936,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960001,source,massgis_import_v0.1_20071009085127,regular
62960001,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960014,source,massgis_import_v0.1_20071009085127,regular
62960014,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960044,source,massgis_import_v0.1_20071009085127,regular
62960044,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960156,source,massgis_import_v0.1_20071009085127,regular
62960156,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960294,source,massgis_import_v0.1_20071009085127,regular
62960294,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960463,source,massgis_import_v0.1_20071009085127,regular
62960463,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960510,source,massgis_import_v0.1_20071009085127,regular
62960510,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960576,source,massgis_import_v0.1_20071009085127,regular
62960576,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960642,source,massgis_import_v0.1_20071009085127,regular
62960642,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960850,source,massgis_import_v0.1_20071009085127,regular
62960850,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62960870,source,massgis_import_v0.1_20071009085127,regular
62960870,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961037,source,massgis_import_v0.1_20071009085127,regular
62961037,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961238,source,massgis_import_v0.1_20071009085127,regular
62961238,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961444,source,massgis_import_v0.1_20071009085127,regular
62961467,source,massgis_import_v0.1_20071009085127,regular
62961467,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961484,source,massgis_import_v0.1_20071009085127,regular
62961484,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961509,source,massgis_import_v0.1_20071009085127,regular
62961509,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961534,source,massgis_import_v0.1_20071009085127,regular
62961601,source,massgis_import_v0.1_20071009085127,regular
62961702,source,massgis_import_v0.1_20071009085127,regular
62961702,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961751,source,massgis_import_v0.1_20071009085127,regular
62961751,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961798,source,massgis_import_v0.1_20071009085127,regular
62961820,source,massgis_import_v0.1_20071009085127,regular
62961820,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961869,source,massgis_import_v0.1_20071009085127,regular
62961869,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961936,source,massgis_import_v0.1_20071009085127,regular
62961936,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961949,source,massgis_import_v0.1_20071009085127,regular
62961977,source,massgis_import_v0.1_20071009085127,regular
62961977,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62961980,source,massgis_import_v0.1_20071009085127,regular
62961980,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962083,source,massgis_import_v0.1_20071009085127,regular
62962083,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962097,source,massgis_import_v0.1_20071009085127,regular
62962097,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962261,source,massgis_import_v0.1_20071009085127,regular
62962261,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962417,source,massgis_import_v0.1_20071009085127,regular
62962532,source,massgis_import_v0.1_20071009085127,regular
62962532,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962700,source,massgis_import_v0.1_20071009085127,regular
62962700,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962779,source,massgis_import_v0.1_20071009085127,regular
62962798,source,massgis_import_v0.1_20071009085127,regular
62962798,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962890,source,massgis_import_v0.1_20071009085127,regular
62962890,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62962964,source,massgis_import_v0.1_20071009085127,regular
62962964,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963119,source,massgis_import_v0.1_20071009085127,regular
62963119,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963200,source,massgis_import_v0.1_20071009085127,regular
62963200,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963297,source,massgis_import_v0.1_20071009085127,regular
62963297,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963384,source,massgis_import_v0.1_20071009085127,regular
62963476,source,massgis_import_v0.1_20071009085127,regular
62963476,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963829,source,massgis_import_v0.1_20071009085127,regular
62963829,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62963970,source,massgis_import_v0.1_20071009085127,regular
62964361,source,massgis_import_v0.1_20071009085127,regular
62964399,source,massgis_import_v0.1_20071009085127,regular
62964399,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62964581,source,massgis_import_v0.1_20071009085127,regular
62964590,source,massgis_import_v0.1_20071009085127,regular
62964590,attribution,Office of Geographic and Environmental Information (MassGIS),regular
62964660,source,massgis_import_v0.1_20071009085127,regular
62964660,attribution,Office of Geographic and Environmental Information (MassGIS),regular
