id,user,uid,version,changeset,timestamp
216167075,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167079,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167082,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167085,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167091,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167094,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:46Z
216167098,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:47Z
216167101,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:47Z
216167102,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:47Z
216167108,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:47Z
216167111,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:48Z
216167115,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:48Z
216167116,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:48Z
216167117,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:48Z
216167118,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:48Z
216167119,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:49Z
216167120,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:49Z
216167121,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:49Z
216167122,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:50Z
216167123,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:50Z
216167124,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:50Z
216167125,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:50Z
216167126,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167127,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167128,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167129,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167130,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167131,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:51Z
216167132,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:52Z
216167133,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:52Z
216167134,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:53Z
216167135,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:53Z
216167136,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:53Z
216167137,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:53Z
216167138,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:53Z
216167139,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:54Z
216167140,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:54Z
216167141,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:54Z
216167142,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:54Z
216167143,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:54Z
216167144,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:55Z
216167145,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:55Z
216167146,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:55Z
216167147,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:56Z
216167148,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:56Z
216167149,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:56Z
216167150,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:56Z
216167154,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:56Z
216167160,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:57Z
216167163,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:57Z
216167164,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:57Z
216167165,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:57Z
216167166,GoWestTravel,3478684,2,38374774,2016-04-07T09:12:36Z
216167168,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167169,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167170,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167171,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167172,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167173,jremillard-massgis,1137433,1,15640423,2013-04-07T13:35:59Z
216167174,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:00Z
216167175,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:00Z
216167176,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:00Z
216167177,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:00Z
216167178,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:01Z
216167179,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:01Z
216167180,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:01Z
216167183,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:02Z
216167186,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:02Z
216167187,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:02Z
216167188,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:02Z
216167189,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:03Z
216167190,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:03Z
216167192,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:03Z
216167193,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:03Z
216167194,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:03Z
216167195,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:04Z
216167196,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:04Z
216167197,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:04Z
216167198,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167199,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167200,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167203,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167204,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167205,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:05Z
216167206,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:06Z
216167207,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:06Z
216167208,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:06Z
216167209,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:07Z
216167210,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:07Z
216167211,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:07Z
216167212,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:07Z
216167214,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:08Z
216167215,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:08Z
216167216,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:08Z
216167217,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:09Z
216167218,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:09Z
216167219,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:09Z
216167220,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:09Z
216167221,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:10Z
216167222,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:10Z
216167223,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:10Z
216167224,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:11Z
216167225,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:11Z
216167226,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:11Z
216167227,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:12Z
216167228,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:12Z
216167229,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:12Z
216167230,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:12Z
216167231,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:13Z
216167232,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:13Z
216167233,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:13Z
216167234,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:13Z
216167235,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:13Z
216167236,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:14Z
216167237,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:15Z
216167238,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:15Z
216167240,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:15Z
216167241,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:15Z
216167242,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:16Z
216167243,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:16Z
216167244,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:16Z
216167245,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:16Z
216167246,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:17Z
216167247,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:17Z
216167248,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:17Z
216167249,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:18Z
216167250,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:18Z
216167251,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:18Z
216167252,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:19Z
216167253,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:19Z
216167254,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:19Z
216167255,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:20Z
216167256,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:20Z
216167257,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:20Z
216167258,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:20Z
216167259,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:21Z
216167260,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:21Z
216167261,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:21Z
216167262,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:21Z
216167263,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:21Z
216167264,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:22Z
216167265,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:22Z
216167266,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:22Z
216167267,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:22Z
216167268,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:22Z
216167269,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:23Z
216167270,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:23Z
216167273,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:23Z
216167274,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:23Z
216167275,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:24Z
216167276,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:24Z
216167277,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:24Z
216167278,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:24Z
216167279,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:24Z
216167280,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:25Z
216167281,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:25Z
216167282,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:25Z
216167284,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:25Z
216167285,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:25Z
216167286,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:26Z
216167287,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:26Z
216167288,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:26Z
216167289,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:27Z
216167290,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:27Z
216167291,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:27Z
216167292,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:27Z
216167293,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:28Z
216167294,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:28Z
216167295,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:28Z
216167296,GoWestTravel,3478684,2,38374774,2016-04-07T09:12:36Z
216167297,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:29Z
216167298,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:29Z
216167299,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:30Z
216167300,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:30Z
216167301,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:30Z
216167302,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:30Z
216167303,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:30Z
216167304,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:31Z
216167305,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:31Z
216167306,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:31Z
216167307,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:31Z
216167308,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:32Z
216167309,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:32Z
216167310,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:32Z
216167311,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167312,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167314,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167318,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167319,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167320,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:33Z
216167321,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:34Z
216167322,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:34Z
216167323,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:34Z
216167324,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:34Z
216167325,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:34Z
216167329,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:35Z
216167331,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:35Z
216167333,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:35Z
216167337,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:35Z
216167338,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:36Z
216167339,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:36Z
216167340,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:36Z
216167341,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:37Z
216167342,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:37Z
216167343,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:38Z
216167344,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:38Z
216167345,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:38Z
216167346,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:38Z
216167347,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:38Z
216167348,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:39Z
216167349,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:39Z
216167350,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:39Z
216167351,Steven Deeds,3876243,2,39427046,2016-05-19T15:05:26Z
216167352,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:40Z
216167353,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:40Z
216167354,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:41Z
216167355,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:41Z
216167356,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:41Z
216167357,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:41Z
216167358,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:42Z
216167359,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:42Z
216167360,Steven Deeds,3876243,2,39427046,2016-05-19T15:05:23Z
216167361,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:43Z
216167362,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:44Z
216167363,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:44Z
216167364,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:44Z
216167365,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167366,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167370,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167374,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167376,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167377,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:45Z
216167378,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:46Z
216167379,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:46Z
216167380,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:46Z
216167381,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:46Z
216167382,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:46Z
216167383,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:47Z
216167384,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:47Z
216167385,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:47Z
216167386,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:47Z
216167387,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:48Z
216167388,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:48Z
216167389,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:48Z
216167390,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:48Z
216167391,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167392,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167393,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167394,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167395,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167396,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:49Z
216167397,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:50Z
216167398,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:50Z
216167399,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:50Z
216167401,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:51Z
216167402,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:51Z
216167403,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:51Z
216167404,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:51Z
216167405,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:52Z
216167406,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:52Z
216167407,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:52Z
216167408,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:52Z
216167409,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:52Z
216167410,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:53Z
216167411,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:53Z
216167412,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:53Z
216167413,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:54Z
216167414,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:54Z
216167415,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:54Z
216167416,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:54Z
216167417,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:55Z
216167418,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:55Z
216167419,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167420,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167421,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167422,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167423,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167424,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:56Z
216167425,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:57Z
216167426,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:57Z
216167427,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:57Z
216167428,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:57Z
216167429,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:57Z
216167430,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:58Z
216167431,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:58Z
216167432,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:58Z
216167433,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:59Z
216167434,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:59Z
216167435,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:59Z
216167437,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:59Z
216167438,jremillard-massgis,1137433,1,15640423,2013-04-07T13:36:59Z
216167439,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:00Z
216167440,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:00Z
216167441,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:00Z
216167442,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:00Z
216167443,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:01Z
216167444,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:01Z
216167445,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:01Z
216167446,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:01Z
216167447,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:02Z
216167448,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:02Z
216167449,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:03Z
216167450,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:03Z
216167451,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:03Z
216167452,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:03Z
216167453,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:04Z
216167454,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:04Z
216167455,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:04Z
216167456,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:04Z
216167457,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:04Z
216167458,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:05Z
216167459,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:05Z
216167460,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:05Z
216167461,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:06Z
216167463,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:06Z
216167464,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:06Z
216167465,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:07Z
216167467,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:07Z
216167468,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:07Z
216167469,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:08Z
216167470,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:08Z
216167471,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:08Z
216167472,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:09Z
216167473,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:09Z
216167474,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:09Z
216167475,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:09Z
216167476,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:09Z
216167477,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:10Z
216167478,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:10Z
216167479,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:10Z
216167480,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:10Z
216167481,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:11Z
216167482,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:12Z
216167483,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:12Z
216167486,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:13Z
216167490,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:13Z
216167492,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:13Z
216167494,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:13Z
216167497,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:13Z
216167499,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:14Z
216167503,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:14Z
216167506,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:15Z
216167510,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:15Z
216167514,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:15Z
216167515,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:15Z
216167518,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:15Z
216167519,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:16Z
216167520,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:16Z
216167523,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:16Z
216167525,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:16Z
216167526,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:17Z
216167527,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:17Z
216167528,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:17Z
216167529,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:18Z
216167530,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:18Z
216167531,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:19Z
216167532,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:19Z
216167533,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:19Z
216167534,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:20Z
216167535,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:20Z
216167536,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:20Z
216167537,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:20Z
216167538,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:21Z
216167539,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:21Z
216167540,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:21Z
216167541,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:22Z
216167542,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:22Z
216167543,jremillard-massgis,1137433,1,15640423,2013-04-07T13:37:22Z
